stco,year,whc,sand,silt,clay,om,kwfactor,kffactor,spH,slope,tfactor,ppt1,ppt2
48181,2011,21.205,24.115,31.245,44.64,143.712,0.272,0.274,7.354,64.307,4.288,336.292,457.051
48183,1992,25.377,49.348,22.69,27.963,103.121,0.261,0.264,4.85,47.596,4.372,515.316,596.561
48183,2001,25.778,48.859,22.893,28.248,103.968,0.263,0.265,4.85,48.508,4.399,705.705,759.914
48183,2006,25.745,48.828,22.917,28.255,104.286,0.263,0.265,4.85,48.44,4.399,371.169,376.295
48183,2011,25.723,48.837,22.922,28.241,104.546,0.262,0.265,4.848,48.279,4.398,282.514,350.436
48185,1992,21.585,36.934,26.579,36.487,191.818,0.268,0.268,6.477,55.441,4.425,502.469,510.768
48185,2001,21.894,35.368,27.079,37.553,202.912,0.269,0.27,6.559,55.258,4.427,683.445,763.578
48185,2006,21.891,35.364,27.08,37.556,202.89,0.269,0.27,6.559,55.269,4.427,500.894,829.597
48185,2011,21.889,35.374,27.08,37.546,202.839,0.269,0.27,6.558,55.269,4.428,211.13,260.775
48187,1992,27.413,28.367,28.426,43.207,207.824,0.274,0.278,7.56,56.723,4.87,621.625,570.594
48187,2001,27.473,29.312,28.021,42.667,200.735,0.273,0.276,7.486,57.223,4.924,450.934,534.402
48187,2006,27.432,29.406,27.942,42.652,200.095,0.273,0.276,7.481,57.355,4.925,229.176,333.39
48187,2011,27.429,29.406,27.911,42.683,200.085,0.273,0.276,7.48,57.433,4.926,108.462,199.071
48189,1992,30.771,30.504,30.626,38.869,154.006,0.281,0.281,7.839,40.048,4.929,443.578,446.744
48189,2001,30.971,30.653,30.615,38.732,155.114,0.283,0.283,7.83,38.599,4.948,253.627,225.63
48189,2006,30.97,30.665,30.615,38.72,155.111,0.283,0.283,7.83,38.605,4.948,253.612,394.113
48189,2011,30.967,30.678,30.613,38.709,155.091,0.283,0.283,7.83,38.612,4.948,43.666,93.597
48191,1992,24.06,50.172,27.682,22.146,93.204,0.331,0.331,7.767,61.368,4.44,433.298,440.373
48191,2001,24.912,48.374,29.236,22.39,105.316,0.333,0.333,7.765,59.795,4.572,307.234,286.697
48191,2006,24.901,48.356,29.241,22.403,105.273,0.333,0.333,7.765,59.838,4.571,339.547,497.433
48191,2011,24.896,48.419,29.206,22.376,105.232,0.332,0.333,7.765,59.789,4.571,103.285,202.249
48193,1992,20.059,25.917,38.8,35.283,165.69,0.234,0.28,7.941,67.487,3.385,405.211,438.34
48193,2001,22.026,23.428,40.255,36.317,186.273,0.253,0.29,7.988,70.622,3.404,377.407,385.909
48193,2006,22.095,23.663,40.132,36.205,186.176,0.253,0.29,7.987,70.488,3.422,343.826,379.07
48193,2011,22.194,23.252,40.386,36.361,187.482,0.254,0.291,7.989,70.952,3.434,220.854,372.261
48195,1992,32.318,19.582,39.913,40.505,226.764,0.301,0.302,8.184,34.668,4.971,465.361,449.454
48195,2001,32.583,18.952,40.01,41.038,236.755,0.299,0.3,8.172,32.029,4.981,301.942,296.099
48195,2006,32.576,18.952,40.015,41.033,236.594,0.299,0.3,8.172,32.02,4.981,345.124,410.391
48195,2011,32.582,18.95,40.017,41.033,236.62,0.299,0.3,8.172,32.02,4.981,102.245,144.338
48197,1992,24.373,42.961,26.286,30.752,126.781,0.259,0.261,7.737,69.732,4.648,440.664,456.171
48197,2001,25.364,43.448,25.866,30.687,134.597,0.258,0.258,7.717,67.11,4.799,251.661,253.09
48197,2006,25.364,43.448,25.866,30.686,134.593,0.258,0.258,7.717,67.111,4.799,354.037,540.513
48197,2011,25.351,43.528,25.835,30.638,134.342,0.258,0.258,7.715,67.133,4.799,75.166,169.745
48199,1992,30.991,40.695,35.437,23.868,102.085,0.455,0.455,5.153,42.154,4.789,696.491,637.421
48199,2001,30.572,32.451,36.103,31.446,119.817,0.423,0.423,5.485,38.499,4.815,857.917,1018.558
48199,2006,30.592,32.585,35.989,31.427,119.788,0.423,0.423,5.49,38.728,4.815,891.6,1579.073
48199,2011,30.571,32.638,35.892,31.47,120.068,0.423,0.423,5.499,38.772,4.818,348.062,413.45
48201,1992,28.973,38.936,31.111,29.954,117.463,0.348,0.349,6.552,30.851,4.986,768.019,696.903
48201,2001,30.004,39.759,29.972,30.269,116.529,0.344,0.345,6.329,31.751,4.998,895.338,1011.699
48201,2006,29.973,39.461,29.978,30.561,116.725,0.343,0.343,6.314,32.033,4.998,772.735,1162.007
48201,2011,29.941,39.665,29.955,30.381,114.802,0.344,0.344,6.287,32.156,4.998,183.685,286.336
48203,1992,28.996,44.174,27.371,28.455,128.503,0.307,0.308,5.001,57.365,4.6,533.071,639.665
48203,2001,28.881,44.759,27.024,28.217,133.252,0.305,0.306,4.997,57.245,4.608,704.041,796.045
48203,2006,28.856,44.806,26.986,28.208,132.378,0.305,0.306,4.995,57.104,4.605,431.762,437.257
48203,2011,28.852,44.832,26.974,28.194,131.685,0.305,0.306,4.995,57.096,4.603,284.608,347.363
48205,1992,30.495,42.076,25.671,32.254,94.356,0.25,0.25,8.004,42.792,4.982,392.138,384.953
48205,2001,30.242,42.619,25.403,31.978,94.09,0.248,0.248,7.989,44.477,4.974,290.389,286.855
48205,2006,30.219,42.768,25.34,31.892,94.026,0.247,0.247,7.988,44.887,4.974,322.272,375.81
48205,2011,30.069,43.444,25.07,31.486,93.399,0.246,0.246,7.983,45.794,4.972,111.91,168.433
48207,1992,27.617,38.288,27.199,34.513,163.64,0.244,0.245,7.795,46.935,4.803,471.032,476.767
48207,2001,28.328,38.012,26.845,35.143,173.667,0.243,0.243,7.796,45.779,4.882,237.817,249.513
48207,2006,28.322,38.01,26.853,35.137,173.577,0.243,0.243,7.796,45.781,4.881,251.826,387.914
48207,2011,28.317,38.056,26.833,35.112,173.449,0.243,0.243,7.796,45.778,4.881,51.836,146.985
48209,1992,24.316,20.175,31.417,48.408,217.76,0.256,0.277,7.965,60.466,4.248,588.566,539.94
48209,2001,28.483,18.495,32.892,48.614,243.877,0.281,0.288,7.969,59.164,4.715,470.469,531.876
48209,2006,28.465,18.67,32.798,48.533,243.853,0.28,0.287,7.97,59.361,4.718,300.409,418.87
48209,2011,28.581,18.658,32.716,48.626,245.266,0.28,0.287,7.969,59.407,4.732,129.661,193.519
48211,1992,24.298,53.88,25.018,21.102,98.766,0.274,0.277,7.687,69.167,4.959,404.981,371.61
48211,2001,25.107,53.188,26.312,20.5,104.768,0.288,0.289,7.666,67.9,4.984,368.03,379.091
48211,2006,25.129,53.366,26.241,20.393,104.362,0.289,0.289,7.665,67.544,4.984,292.961,325.06
48211,2011,24.899,53.864,25.902,20.234,103.427,0.285,0.286,7.661,67.022,4.984,137.352,215.647
48213,1992,24.49,52.869,20.948,26.182,113.745,0.249,0.251,5.85,52.796,4.742,396.973,466.939
48213,2001,24.587,52.866,20.8,26.334,116.213,0.248,0.25,5.862,52.964,4.749,499.095,489.133
48213,2006,24.598,52.782,20.798,26.42,116.697,0.248,0.25,5.865,52.952,4.749,347.788,375.349
48213,2011,24.608,52.664,20.794,26.542,117.43,0.248,0.249,5.868,52.886,4.75,234.806,329.105
48215,1992,25.383,46.935,24.444,28.621,122.011,0.252,0.253,7.952,40.071,4.872,346.929,492.54
48215,2001,25.143,46.043,24.56,29.396,125.538,0.252,0.253,7.951,39.886,4.857,197.012,319.35
48215,2006,25.142,46.167,24.467,29.365,125.538,0.252,0.253,7.949,40.009,4.857,285.277,588.918
48215,2011,25.107,46.153,24.447,29.401,125.811,0.252,0.253,7.947,40.03,4.856,153.439,178.856
48217,1992,25.228,25.747,28.759,45.494,181.772,0.264,0.281,7.705,66.359,4.422,448.042,440.463
48217,2001,27.747,24.255,28.618,47.127,212.202,0.28,0.285,7.733,67.809,4.694,410.968,481.914
48217,2006,27.715,24.248,28.636,47.117,211.873,0.28,0.285,7.733,67.879,4.689,322.602,373.489
48217,2011,27.687,24.25,28.64,47.111,211.559,0.28,0.285,7.733,67.915,4.686,162.051,301.718
48219,1992,26.079,52.236,19.688,28.076,103.798,0.252,0.26,8.014,48.251,4.759,370.581,383.678
48219,2001,26.15,52.076,19.815,28.109,105.324,0.254,0.26,8.012,47.395,4.789,236.572,221.814
48219,2006,26.153,52.074,19.809,28.117,105.304,0.254,0.26,8.012,47.434,4.789,256.173,406.213
48219,2011,26.153,52.086,19.803,28.111,105.314,0.254,0.26,8.012,47.44,4.789,32.142,96.273
48221,1992,20.049,47.169,22.043,30.788,108.457,0.224,0.243,7.341,59.946,4.139,406.41,431.926
48221,2001,22.738,49.034,20.619,30.347,110.902,0.24,0.245,7.09,61.561,4.643,309.154,308.27
48221,2006,22.644,48.888,20.696,30.416,110.836,0.24,0.246,7.099,61.719,4.623,360.605,366.826
48221,2011,22.687,48.706,20.855,30.44,111.549,0.241,0.246,7.108,61.789,4.626,209.363,370.248
48223,1992,27.482,35.221,29.066,35.714,114.08,0.299,0.299,6.435,63.342,4.808,762.337,755.425
48223,2001,27.391,35.327,28.961,35.711,113.979,0.299,0.299,6.448,64.008,4.824,556.175,634.756
48223,2006,27.391,35.32,28.961,35.719,114.038,0.299,0.299,6.448,63.998,4.824,383.908,359.529
48223,2011,27.407,35.262,28.954,35.783,114.494,0.299,0.299,6.449,63.888,4.824,337.54,404.795
48225,1992,27.492,43.806,25.586,30.608,125.474,0.279,0.279,5.575,64.81,4.582,501.221,546.822
48225,2001,27.859,42.227,25.842,31.93,133.106,0.278,0.278,5.636,63.654,4.617,783.805,869.748
48225,2006,27.87,42.189,25.88,31.931,133.125,0.278,0.278,5.636,63.677,4.616,404.995,696.759
48225,2011,27.886,42.116,25.885,31.998,133.277,0.278,0.278,5.639,63.687,4.617,250.299,305.738
48227,1992,25.062,45.889,23.895,30.216,122.913,0.253,0.259,8.016,49.168,4.743,424.631,443.36
48227,2001,25.793,47.227,23.28,29.493,118.421,0.254,0.255,8.007,48.655,4.846,126.236,123.352
48227,2006,25.824,47.102,23.304,29.594,118.9,0.254,0.255,8.006,48.453,4.847,256.437,350.138
48227,2011,25.828,47.104,23.292,29.604,118.88,0.254,0.255,8.005,48.486,4.846,63.74,99.068
48229,1992,28.432,46.368,35.357,18.275,94.122,0.315,0.347,8.213,46.545,4.575,157.613,204.604
48229,2001,28.111,47.416,34.824,17.76,94.948,0.309,0.354,8.205,53.602,4.541,88.83,90.256
48229,2006,28.208,46.948,35.234,17.818,93.835,0.315,0.358,8.19,54.245,4.478,178.579,309.585
48229,2011,28.204,47.124,35.102,17.774,93.138,0.315,0.358,8.184,54.447,4.466,55.871,84.655
48231,1992,25.421,24.354,30.491,45.156,166.173,0.294,0.294,7.292,63.448,4.903,654.256,665.787
48231,2001,25.291,24.505,30.746,44.749,164.213,0.297,0.298,7.295,65.858,4.92,477.485,546.608
48231,2006,25.293,24.5,30.742,44.757,164.267,0.297,0.298,7.295,65.866,4.92,361.506,358.501
48231,2011,25.281,24.494,30.748,44.758,164.162,0.297,0.298,7.291,65.682,4.92,369.39,451.449
48233,1992,30.716,27.61,29.804,42.586,104.191,0.251,0.251,8.062,36.407,4.99,490.553,473.817
48233,2001,30.647,27.135,29.57,43.295,104.287,0.247,0.247,8.047,34.519,4.997,273.603,262.476
48233,2006,30.595,27.292,29.529,43.179,104.642,0.247,0.247,8.047,34.783,4.996,318.895,367.179
48233,2011,30.6,27.298,29.537,43.165,104.611,0.247,0.247,8.047,34.835,4.996,127.3,158.978
48235,1992,30.66,14.15,49.524,36.326,223.872,0.316,0.325,8.155,42.18,4.707,405.862,418.229
48235,2001,31.394,13.696,49.608,36.696,225.821,0.329,0.33,8.167,33.54,4.82,163.299,199.743
48235,2006,31.394,13.696,49.608,36.696,225.821,0.329,0.33,8.167,33.54,4.82,221.98,276.805
48235,2011,31.398,13.693,49.609,36.698,225.846,0.329,0.33,8.167,33.543,4.821,136.393,194.333
48237,1992,22.051,37.578,27.327,35.095,152.515,0.268,0.277,7.211,63.296,4.121,463.572,518.501
48237,2001,23.945,37.488,27.096,35.417,155.294,0.278,0.28,7.311,68.482,4.407,287.698,307.704
48237,2006,23.889,37.412,27.135,35.453,154.801,0.278,0.28,7.306,68.492,4.397,417.438,470.168
48237,2011,23.883,37.384,27.15,35.466,154.803,0.278,0.28,7.304,68.502,4.395,234.572,432.292
48239,1992,30.524,36.509,24.29,39.202,176.592,0.266,0.266,7.303,32.214,4.81,716.568,750.484
48239,2001,30.438,37.823,23.876,38.301,174.972,0.267,0.267,7.279,32.268,4.783,584.297,730.406
48239,2006,30.436,37.822,23.877,38.301,174.954,0.267,0.267,7.279,32.267,4.783,606.566,869.49
48239,2011,30.435,37.82,23.878,38.302,174.965,0.267,0.267,7.279,32.266,4.783,151.863,232.674
48241,1992,29.457,47.726,30.459,21.816,92.744,0.386,0.386,5.047,52.667,4.682,597.014,569.636
48241,2001,30.126,47.127,30.646,22.228,94.018,0.396,0.396,5.075,54.361,4.712,815.289,980.565
48241,2006,30.119,47.17,30.613,22.217,93.817,0.396,0.397,5.073,54.378,4.717,772.646,1348.136
48241,2011,30.13,47.181,30.617,22.202,93.723,0.397,0.397,5.072,54.378,4.717,361.114,425.959
48243,1992,16.762,34.941,33.164,31.896,131.632,0.181,0.248,7.638,38.419,3.362,281.738,319.365
48243,2001,31.576,37.433,31.679,30.888,205.588,0.281,0.283,8.043,65.821,4.992,123.753,138.163
48243,2006,30.471,34.231,34.351,31.418,204.901,0.292,0.295,8.063,65.512,4.955,197.431,288.448
48243,2011,30.471,34.231,34.351,31.418,204.901,0.292,0.295,8.063,65.512,4.955,68.243,94.112
48245,1992,26.397,20.266,35.317,44.417,192.845,0.342,0.342,6.029,30.615,4.945,701.611,699.691
48245,2001,27.693,20.835,35.575,43.59,172.338,0.346,0.346,6.014,30.677,4.96,966.49,1159.202
48245,2006,27.758,20.849,35.581,43.569,172.269,0.346,0.346,6.014,30.676,4.961,1007.494,1435.393
48245,2011,27.801,20.838,35.578,43.583,172.534,0.346,0.346,6.012,30.672,4.961,461.427,473.753
48247,1992,17.211,72.03,12.553,15.418,71.199,0.208,0.209,7.249,78.795,4.155,361.517,415.807
48247,2001,15.848,70.857,13.267,15.875,69.279,0.214,0.217,7.257,80.004,3.909,204.538,257.033
48247,2006,15.855,70.859,13.264,15.877,69.369,0.214,0.217,7.257,79.984,3.911,313.915,539.157
48247,2011,15.95,70.96,13.2,15.84,69.458,0.213,0.216,7.258,80.273,3.927,95.412,141.062
48249,1992,25.97,47.836,20.496,31.668,139.798,0.229,0.235,7.847,46.506,4.849,496.298,471.082
48249,2001,25.395,48.715,20.361,30.924,138.834,0.226,0.236,7.83,49.693,4.762,338.403,351.474
48249,2006,25.392,48.732,20.354,30.914,138.816,0.226,0.236,7.83,49.705,4.762,297.945,558.502
48249,2011,25.418,48.7,20.359,30.941,138.687,0.226,0.236,7.831,49.73,4.765,73.85,161.068
48251,1992,23.835,28.046,29.31,42.644,150.085,0.269,0.278,7.431,70.32,4.389,478.039,495.425
48251,2001,24.973,25.211,30.047,44.742,164.358,0.279,0.285,7.658,73.883,4.529,438.132,479.383
48251,2006,25,25.117,30.108,44.775,164.985,0.279,0.285,7.665,73.843,4.531,399.203,391.705
48251,2011,24.985,25.018,30.181,44.801,165.227,0.279,0.285,7.669,73.868,4.527,198.418,349.736
48253,1992,24.041,39.5,27.189,33.311,146.832,0.239,0.241,7.794,50.081,4.811,511.876,569.187
48253,2001,25.102,35.908,28.608,35.483,161.285,0.249,0.249,7.893,46.342,4.904,210.644,247.372
48253,2006,25.099,35.913,28.609,35.478,161.261,0.249,0.249,7.893,46.329,4.904,223.488,325.857
48253,2011,25.098,35.941,28.597,35.461,161.188,0.249,0.249,7.892,46.348,4.905,68.112,181.491
48255,1992,25.466,39.041,27.113,33.845,188.791,0.258,0.266,7.868,66.757,4.441,566.275,576.824
48255,2001,25.944,40.034,26.292,33.674,187.357,0.251,0.26,7.876,67.855,4.528,453.937,523.974
48255,2006,25.942,40.048,26.287,33.665,187.286,0.251,0.26,7.875,67.858,4.528,276.443,446.77
48255,2011,25.972,40.041,26.274,33.685,187.316,0.251,0.26,7.874,67.932,4.531,92.974,192.203
48257,1992,26.693,29.541,26.892,43.567,188.898,0.281,0.282,7.135,56.732,4.948,555.1,596.632
48257,2001,26.949,29.156,26.599,44.244,194.598,0.278,0.278,7.154,56.207,4.949,455.152,546.445
48257,2006,26.905,29.289,26.614,44.097,193.185,0.278,0.278,7.147,56.186,4.949,398.46,386.165
48257,2011,26.862,29.413,26.653,43.934,191.917,0.279,0.279,7.14,56.177,4.949,309.466,417.795
48259,1992,17.833,21.089,43.461,35.451,162.687,0.268,0.285,8.059,67.122,3.572,712.027,606.372
48259,2001,24.087,25.137,42.389,32.475,182.776,0.304,0.311,8.141,71.399,4.538,337.978,488.915
48259,2006,24.18,24.678,42.515,32.807,183.448,0.303,0.31,8.145,71.561,4.547,342.392,442.222
48259,2011,24.03,24.479,42.584,32.937,183.142,0.303,0.309,8.143,71.786,4.52,62.804,150.333
48261,1992,18.427,75.663,9.478,14.859,61.85,0.15,0.15,6.979,58.38,4.029,410.486,515.602
48261,2001,19.229,67.032,13.821,19.147,63.915,0.208,0.208,7.311,65.934,3.204,246.306,371.242
48261,2006,19.242,67.021,13.824,19.155,64.043,0.208,0.208,7.312,65.903,3.207,414.715,724.25
48261,2011,19.255,67.026,13.819,19.154,64.041,0.208,0.208,7.311,65.988,3.209,114.817,157.778
48263,1992,21.071,61.203,17.777,21.02,84.878,0.234,0.235,7.393,66.287,4.672,419.78,416.322
48263,2001,23.551,46.017,25.168,28.815,97.263,0.276,0.276,7.778,67.772,4.654,225.903,199.54
48263,2006,23.551,46.01,25.166,28.824,97.178,0.276,0.276,7.777,67.908,4.654,303.619,552.841
48263,2011,23.503,45.762,25.27,28.968,97.195,0.276,0.276,7.78,67.844,4.648,45.482,119.778
48265,1992,17.906,23.983,41.466,34.551,173.482,0.221,0.262,7.97,62.11,3.441,551.405,455.919
48265,2001,26.854,24.825,43.053,32.122,207.445,0.309,0.316,8.138,65.385,4.838,285.068,421.076
48265,2006,26.858,24.532,42.993,32.475,207.282,0.307,0.315,8.132,66.252,4.828,307.731,477.922
48265,2011,26.81,24.375,42.902,32.724,206.824,0.306,0.313,8.13,66.59,4.811,57.168,119.086
48267,1992,25.48,23.397,43.428,33.175,213.533,0.247,0.284,8.035,63.9,4.277,394.005,329.447
48267,2001,31.18,26.599,39.884,33.517,185.294,0.291,0.293,7.974,63.235,4.882,234.837,251.886
48267,2006,29.749,28.433,38.911,32.656,170.401,0.286,0.291,7.943,65.731,4.719,254.558,353.802
48267,2011,29.96,27.816,39.274,32.91,173.533,0.287,0.292,7.95,66.349,4.737,85.447,200.379
48269,1992,24.042,37.608,34.689,27.703,100.942,0.365,0.366,7.83,55.796,4.077,394.529,404.459
48269,2001,27.17,34.416,37.36,28.224,117.562,0.393,0.393,7.831,52.089,4.416,226.587,194.975
48269,2006,27.164,34.404,37.341,28.256,117.566,0.392,0.392,7.832,52.036,4.417,280.278,499.326
48269,2011,27.216,34.551,37.292,28.158,117.25,0.393,0.393,7.832,52.273,4.419,63.868,151.916
48271,1992,22.618,23.779,40.568,35.652,250.552,0.219,0.281,8.03,39.046,4.047,393.502,373.147
48271,2001,25.105,21.123,31.945,46.932,177.742,0.281,0.283,8.105,31.283,4.973,261.816,297.529
48271,2006,26.109,19.456,34.444,46.101,200.659,0.283,0.284,8.087,30.915,4.98,139.202,194.367
48271,2011,26.095,19.092,35.123,45.785,206.478,0.28,0.283,8.078,30.823,4.933,107.792,173.917
48273,1992,27.314,40.389,21.877,37.735,166.052,0.226,0.226,7.808,51.841,4.638,562.481,582.237
48273,2001,26.589,45.831,20.431,33.738,147.47,0.223,0.223,7.684,55.717,4.445,323.05,382.155
48273,2006,26.639,45.835,20.44,33.724,147.671,0.223,0.223,7.682,55.79,4.456,416.802,746.964
48273,2011,26.646,45.063,20.514,34.423,147.655,0.222,0.222,7.692,55.198,4.457,90.429,145.576
48275,1992,26.542,46.604,23.583,29.813,109.819,0.245,0.245,7.717,44.106,4.784,471.19,481.318
48275,2001,27.304,47.875,22.661,29.465,111.799,0.242,0.242,7.696,42.688,4.898,227.416,218.812
48275,2006,27.306,47.934,22.633,29.434,111.723,0.242,0.242,7.695,42.661,4.898,312.867,498.373
48275,2011,27.298,47.976,22.614,29.41,111.603,0.242,0.242,7.695,42.677,4.897,39.83,143.564
48277,1992,27.537,26.512,30.153,43.336,177.297,0.293,0.294,6.966,63.334,4.768,696.935,737.299
48277,2001,28.107,26.804,30.196,43,182.804,0.295,0.296,6.898,62.991,4.824,580.852,704.728
48277,2006,28.12,26.787,30.23,42.983,182.797,0.296,0.296,6.899,62.96,4.824,435.931,459.857
48277,2011,28.188,26.643,30.377,42.981,183.293,0.296,0.296,6.908,62.48,4.827,421.376,466.554
48279,1992,24.586,51.315,21.248,27.436,87.272,0.234,0.235,7.925,48.681,4.775,413.243,411.571
48279,2001,24.822,51.285,21.334,27.382,88.328,0.236,0.237,7.902,47.656,4.83,227.619,212.59
48279,2006,24.81,51.336,21.317,27.347,88.265,0.236,0.237,7.901,47.656,4.83,281.464,405.744
48279,2011,24.797,51.385,21.293,27.323,88.166,0.236,0.236,7.901,47.691,4.83,58.207,106.221
48281,1992,23.245,29.53,40.778,29.692,179.148,0.28,0.303,7.953,54.191,4.246,450.302,437.369
48281,2001,25.603,29.047,41.634,29.319,189.823,0.304,0.317,8.011,55.296,4.295,356.991,393.92
48281,2006,25.564,28.867,41.818,29.315,191.658,0.304,0.318,8.011,55.322,4.284,386.646,415.565
48281,2011,25.401,28.51,41.781,29.709,190.107,0.3,0.316,8.011,56.249,4.235,139.847,279.558
48283,1992,19.608,52.085,18.338,29.577,125.416,0.309,0.316,7.468,76.371,4.315,391.936,411.309
48283,2001,19.038,43.56,21.826,34.614,147.212,0.288,0.293,7.62,75.227,4.363,206.551,212.74
48283,2006,19.043,43.629,21.795,34.576,146.947,0.288,0.294,7.618,75.22,4.361,203.495,355.11
48283,2011,19.03,43.795,21.717,34.488,146.378,0.288,0.294,7.616,75.317,4.359,77.728,146.955
48285,1992,26.433,45.668,19.7,34.631,175.364,0.237,0.237,7.211,66.489,4.448,679.968,670.127
48285,2001,26.656,44.467,20.181,35.352,177.179,0.239,0.239,7.266,66.072,4.443,535.567,654.022
48285,2006,26.649,44.458,20.188,35.354,177.15,0.239,0.239,7.266,66.087,4.441,368.431,514.055
48285,2011,26.648,44.458,20.189,35.353,177.152,0.239,0.239,7.266,66.079,4.441,136.79,218.975
48287,1992,25.357,46.039,23.485,30.477,110.464,0.283,0.286,6.536,68.213,4.865,638.375,623.417
48287,2001,25.595,45,23.856,31.144,112.065,0.283,0.286,6.576,68.024,4.869,523.706,609.947
48287,2006,25.584,45,23.843,31.156,112.1,0.283,0.286,6.576,68.008,4.869,366.79,632.823
48287,2011,25.582,44.987,23.844,31.169,112.134,0.283,0.285,6.576,68.011,4.869,154.846,204.172
48289,1992,22.587,56.546,19.298,24.155,111.014,0.244,0.246,5.899,50.448,4.747,494.73,514.362
48289,2001,23.193,54.112,19.921,25.967,115.733,0.247,0.248,5.941,51.741,4.778,702.888,767.061
48289,2006,23.074,56.509,18.572,24.919,114.159,0.241,0.242,5.824,48.615,4.77,425.507,607.645
48289,2011,23.202,54.073,19.938,25.99,115.81,0.247,0.248,5.942,51.731,4.777,268.943,318.587
48291,1992,28.589,25.051,35.572,39.377,136.287,0.366,0.366,5.756,34.91,4.862,721.623,667.078
48291,2001,28.502,23.292,35.318,41.39,140.883,0.357,0.357,5.785,34.21,4.893,930.317,1097.954
48291,2006,,,,,,,,,,,946.471,1478.378
48291,2011,28.492,23.262,35.314,41.424,140.986,0.357,0.357,5.788,34.219,4.894,307.18,369.567
48293,1992,27.355,32.159,28.43,39.41,151.836,0.295,0.296,7.026,63.854,4.839,489.251,487.994
48293,2001,27.584,31.963,28.22,39.817,154.961,0.294,0.295,7.06,64.796,4.849,459.083,506.782
48293,2006,26.438,30.027,28.783,41.19,153.893,0.297,0.298,7.153,64.212,4.854,407.021,452.715
48293,2011,27.604,31.677,28.233,40.09,156.271,0.294,0.294,7.081,64.852,4.846,226.69,285.215
